epoch,start.epoch,end.epoch,start.epoch_calculation,end.epoch_calculation,start.send_data,end.send_data,start.recv_data,end.recv_data,start.calc_gradients,end.calc_gradients,start.agg_gradients,end.agg_gradients,start.generate_data,end.generate_data,fid,is,start.fid,end.fid,start.is,end.is,size.data,size.feedback,start.swap,end.swap,swap,size.sent,size.recv
1531,1716803086.854326,1716803086.982008,1716803086.854326,1716803086.982008,1716803086.8633332,1716803086.86382,1716803086.86386,1716803086.906473,1716803086.977969,1716803086.982006,1716803086.906475,1716803086.977862,1716803086.8543282,1716803086.8633332,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1532,1716803086.9821281,1716803087.111426,1716803086.9821281,1716803087.111426,1716803086.990895,1716803086.9912431,1716803086.991332,1716803087.034406,1716803087.104511,1716803087.111424,1716803087.034409,1716803087.104406,1716803086.9821298,1716803086.990894,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1533,1716803087.111553,1716803087.245345,1716803087.111553,1716803087.245344,1716803087.120924,1716803087.1214368,1716803087.1214578,1716803087.1693382,1716803087.2408981,1716803087.245343,1716803087.16934,1716803087.240791,1716803087.111556,1716803087.1209228,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1534,1716803087.245526,1716803087.373913,1716803087.245526,1716803087.373913,1716803087.253844,1716803087.2541928,1716803087.254281,1716803087.2978098,1716803087.368267,1716803087.3739111,1716803087.297812,1716803087.36816,1716803087.2455292,1716803087.253844,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1535,1716803087.374042,1716803087.505693,1716803087.374042,1716803087.505693,1716803087.382551,1716803087.382874,1716803087.382955,1716803087.426574,1716803087.4988759,1716803087.5056908,1716803087.426576,1716803087.4987671,1716803087.374045,1716803087.382551,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1536,1716803087.5058172,1716803087.662318,1716803087.5058172,1716803087.662317,1716803087.520611,1716803087.520941,1716803087.520961,1716803087.565699,1716803087.650364,1716803087.662316,1716803087.565701,1716803087.6502578,1716803087.5058198,1716803087.52061,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1537,1716803087.662441,1716803087.79164,1716803087.662441,1716803087.79164,1716803087.670469,1716803087.67077,1716803087.670787,1716803087.714899,1716803087.7873752,1716803087.791638,1716803087.714902,1716803087.787273,1716803087.662444,1716803087.670469,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1538,1716803087.791766,1716803087.9201732,1716803087.791766,1716803087.920172,1716803087.799347,1716803087.799702,1716803087.799787,1716803087.841861,1716803087.915064,1716803087.920171,1716803087.841863,1716803087.9149592,1716803087.791769,1716803087.799346,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1539,1716803087.920293,1716803088.0454469,1716803087.920293,1716803088.0454469,1716803087.928385,1716803087.9295511,1716803087.929585,1716803087.972824,1716803088.041025,1716803088.045446,1716803087.972827,1716803088.040929,1716803087.920296,1716803087.928385,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1540,1716803088.0455859,1716803088.1734521,1716803088.0455859,1716803088.173451,1716803088.0535989,1716803088.054852,1716803088.054888,1716803088.097753,1716803088.167881,1716803088.17345,1716803088.097755,1716803088.167775,1716803088.045589,1716803088.0535989,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1541,1716803088.1735702,1716803088.30301,1716803088.1735702,1716803088.30301,1716803088.1833332,1716803088.1836832,1716803088.183765,1716803088.227682,1716803088.2988741,1716803088.303008,1716803088.227684,1716803088.298771,1716803088.173572,1716803088.1833332,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1542,1716803088.3031402,1716803088.430182,1716803088.3031402,1716803088.430181,1716803088.3115351,1716803088.3129568,1716803088.312993,1716803088.3551471,1716803088.427243,1716803088.430179,1716803088.35515,1716803088.427142,1716803088.3031418,1716803088.3115342,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1543,1716803088.4302988,1716803088.559798,1716803088.4302988,1716803088.559798,1716803088.438331,1716803088.438915,1716803088.438949,1716803088.48136,1716803088.553633,1716803088.5597959,1716803088.481363,1716803088.553418,1716803088.430302,1716803088.4383302,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1544,1716803088.559923,1716803088.692628,1716803088.559923,1716803088.692628,1716803088.569521,1716803088.5700061,1716803088.5700421,1716803088.6148338,1716803088.6888351,1716803088.692626,1716803088.614837,1716803088.688731,1716803088.559925,1716803088.5695202,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1545,1716803088.692745,1716803088.8241029,1716803088.692745,1716803088.8241029,1716803088.7024078,1716803088.70274,1716803088.702778,1716803088.745792,1716803088.819165,1716803088.8241012,1716803088.745794,1716803088.819061,1716803088.692747,1716803088.7024078,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1546,1716803088.824218,1716803088.949868,1716803088.824218,1716803088.949867,1716803088.831808,1716803088.832117,1716803088.832156,1716803088.874778,1716803088.9451761,1716803088.949866,1716803088.874781,1716803088.945069,1716803088.824221,1716803088.831807,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1547,1716803088.950003,1716803089.0788438,1716803088.950003,1716803089.0788429,1716803088.960057,1716803088.960385,1716803088.960466,1716803089.003113,1716803089.0750122,1716803089.0788422,1716803089.003115,1716803089.07491,1716803088.950006,1716803088.960056,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1548,1716803089.0789719,1716803089.2183821,1716803089.0789719,1716803089.2183812,1716803089.08813,1716803089.088448,1716803089.088487,1716803089.1315541,1716803089.212377,1716803089.21838,1716803089.1315572,1716803089.212275,1716803089.078975,1716803089.08813,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1549,1716803089.218497,1716803089.349059,1716803089.218497,1716803089.349059,1716803089.228231,1716803089.228547,1716803089.228639,1716803089.2723641,1716803089.345543,1716803089.3490582,1716803089.272366,1716803089.345439,1716803089.2184992,1716803089.228231,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1550,1716803089.3491871,1716803089.479245,1716803089.3491871,1716803089.479244,1716803089.3566651,1716803089.35703,1716803089.3571131,1716803089.400498,1716803089.473753,1716803089.479243,1716803089.4005,1716803089.473652,1716803089.34919,1716803089.3566651,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1551,1716803089.479386,1716803089.6463768,1716803089.479386,1716803089.6463768,1716803089.490491,1716803089.4908302,1716803089.4909172,1716803089.5700638,1716803089.64202,1716803089.646375,1716803089.570066,1716803089.641906,1716803089.479388,1716803089.490491,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1552,1716803089.6464949,1716803089.77415,1716803089.6464949,1716803089.77415,1716803089.6542878,1716803089.6546218,1716803089.6547132,1716803089.697983,1716803089.768099,1716803089.774148,1716803089.697985,1716803089.767987,1716803089.646497,1716803089.654287,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1553,1716803089.774272,1716803089.9011211,1716803089.774272,1716803089.90112,1716803089.7823732,1716803089.782696,1716803089.7827818,1716803089.826307,1716803089.8972,1716803089.901118,1716803089.82631,1716803089.8970938,1716803089.774274,1716803089.7823732,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1554,1716803089.901248,1716803090.028664,1716803089.901248,1716803090.0286632,1716803089.911498,1716803089.912027,1716803089.912066,1716803089.95446,1716803090.0235379,1716803090.028662,1716803089.954462,1716803090.023435,1716803089.901251,1716803089.9114969,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1555,1716803090.028789,1716803090.160063,1716803090.028789,1716803090.1600618,1716803090.038147,1716803090.038474,1716803090.038492,1716803090.0814888,1716803090.155514,1716803090.160061,1716803090.081492,1716803090.155408,1716803090.028791,1716803090.038146,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1556,1716803090.160178,1716803090.2884102,1716803090.160179,1716803090.288409,1716803090.169354,1716803090.16984,1716803090.169894,1716803090.213346,1716803090.282913,1716803090.288407,1716803090.213349,1716803090.282808,1716803090.160181,1716803090.169353,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1557,1716803090.288529,1716803090.417025,1716803090.288529,1716803090.417024,1716803090.296682,1716803090.298399,1716803090.298483,1716803090.341464,1716803090.412732,1716803090.417023,1716803090.341467,1716803090.4126332,1716803090.288532,1716803090.296682,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1558,1716803090.417142,1716803090.550157,1716803090.417142,1716803090.550156,1716803090.4273212,1716803090.4276328,1716803090.4276621,1716803090.470454,1716803090.5458071,1716803090.550155,1716803090.470457,1716803090.5456991,1716803090.417144,1716803090.4273212,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1559,1716803090.5502772,1716803090.6788962,1716803090.5502772,1716803090.678895,1716803090.557765,1716803090.558327,1716803090.558351,1716803090.600963,1716803090.67388,1716803090.678894,1716803090.600966,1716803090.67377,1716803090.5502799,1716803090.557764,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1560,1716803090.6790621,1716803090.805152,1716803090.6790621,1716803090.805152,1716803090.6880472,1716803090.688409,1716803090.68843,1716803090.7308621,1716803090.800679,1716803090.80515,1716803090.730865,1716803090.80057,1716803090.679064,1716803090.6880472,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1561,1716803090.805274,1716803090.932854,1716803090.805274,1716803090.932853,1716803090.815039,1716803090.815372,1716803090.815406,1716803090.856631,1716803090.929676,1716803090.932852,1716803090.8566341,1716803090.929572,1716803090.8052769,1716803090.815038,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1562,1716803090.932971,1716803091.087272,1716803090.932971,1716803091.087271,1716803090.941233,1716803090.941547,1716803090.941612,1716803090.983862,1716803091.07903,1716803091.087269,1716803090.983865,1716803091.078924,1716803090.9329731,1716803090.941233,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1563,1716803091.0873952,1716803091.2718642,1716803091.0873952,1716803091.2718642,1716803091.116541,1716803091.116885,1716803091.1169019,1716803091.173304,1716803091.266773,1716803091.271862,1716803091.1733062,1716803091.266664,1716803091.087397,1716803091.11654,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1564,1716803091.271992,1716803091.4090922,1716803091.271992,1716803091.409091,1716803091.287415,1716803091.287732,1716803091.287824,1716803091.330637,1716803091.4052138,1716803091.40909,1716803091.3306398,1716803091.4051032,1716803091.271994,1716803091.287414,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1565,1716803091.409216,1716803091.536549,1716803091.409216,1716803091.536549,1716803091.418443,1716803091.418758,1716803091.418776,1716803091.4608698,1716803091.5333362,1716803091.5365472,1716803091.460872,1716803091.5332181,1716803091.409219,1716803091.418442,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1566,1716803091.5366669,1716803091.662925,1716803091.5366669,1716803091.662924,1716803091.545585,1716803091.545934,1716803091.54602,1716803091.588526,1716803091.6589959,1716803091.662922,1716803091.5885289,1716803091.658895,1716803091.536669,1716803091.545585,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1567,1716803091.663051,1716803091.7914088,1716803091.663052,1716803091.7914088,1716803091.6726809,1716803091.6730611,1716803091.67315,1716803091.71698,1716803091.786602,1716803091.791407,1716803091.7169821,1716803091.786497,1716803091.663054,1716803091.6726809,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1568,1716803091.79156,1716803091.919667,1716803091.79156,1716803091.9196658,1716803091.8004868,1716803091.8009028,1716803091.800927,1716803091.84403,1716803091.9154382,1716803091.9196649,1716803091.844033,1716803091.915336,1716803091.791563,1716803091.8004858,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1569,1716803091.919795,1716803092.0553029,1716803091.919795,1716803092.055302,1716803091.930751,1716803091.931061,1716803091.931081,1716803091.9747221,1716803092.0507,1716803092.0553012,1716803091.974724,1716803092.0505989,1716803091.919798,1716803091.930751,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1570,1716803092.055417,1716803092.1883268,1716803092.055417,1716803092.188326,1716803092.0658472,1716803092.066238,1716803092.066324,1716803092.109771,1716803092.185077,1716803092.1883242,1716803092.109774,1716803092.1849759,1716803092.05542,1716803092.0658472,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1571,1716803092.188444,1716803092.316206,1716803092.188444,1716803092.316206,1716803092.196906,1716803092.197431,1716803092.197471,1716803092.241089,1716803092.3109078,1716803092.316204,1716803092.2410922,1716803092.310804,1716803092.188447,1716803092.196905,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1572,1716803092.316331,1716803092.445112,1716803092.316331,1716803092.445111,1716803092.3253021,1716803092.325647,1716803092.3256671,1716803092.369174,1716803092.440137,1716803092.445109,1716803092.369177,1716803092.440033,1716803092.316333,1716803092.325301,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1573,1716803092.445249,1716803092.572381,1716803092.445249,1716803092.5723798,1716803092.4547389,1716803092.455067,1716803092.4551091,1716803092.497805,1716803092.566132,1716803092.5723789,1716803092.497808,1716803092.5660212,1716803092.445251,1716803092.4547389,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1574,1716803092.572502,1716803092.7030652,1716803092.572502,1716803092.7030652,1716803092.5807931,1716803092.581138,1716803092.581172,1716803092.624619,1716803092.698499,1716803092.703063,1716803092.6246212,1716803092.6983922,1716803092.572504,1716803092.580792,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1575,1716803092.7031932,1716803092.831865,1716803092.7031932,1716803092.831865,1716803092.712427,1716803092.7127528,1716803092.7128372,1716803092.7569659,1716803092.8275268,1716803092.831864,1716803092.756968,1716803092.8274271,1716803092.7031958,1716803092.712426,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1576,1716803092.831985,1716803092.9599009,1716803092.831985,1716803092.9599,1716803092.840415,1716803092.840775,1716803092.840802,1716803092.885088,1716803092.955251,1716803092.959899,1716803092.885091,1716803092.9551418,1716803092.831987,1716803092.840414,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1577,1716803092.96002,1716803093.086157,1716803092.96002,1716803093.0861561,1716803092.970481,1716803092.970874,1716803092.9709609,1716803093.014133,1716803093.08211,1716803093.086154,1716803093.0141351,1716803093.082011,1716803092.960022,1716803092.9704802,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1578,1716803093.086283,1716803093.222571,1716803093.086283,1716803093.22257,1716803093.095648,1716803093.0959759,1716803093.09601,1716803093.1388428,1716803093.219372,1716803093.222568,1716803093.138846,1716803093.219272,1716803093.086285,1716803093.0956469,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1579,1716803093.2226958,1716803093.35797,1716803093.2226958,1716803093.3579688,1716803093.230775,1716803093.2310688,1716803093.2310872,1716803093.283753,1716803093.3535,1716803093.3579671,1716803093.283755,1716803093.3533928,1716803093.222699,1716803093.230775,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1580,1716803093.358098,1716803093.48326,1716803093.358098,1716803093.48326,1716803093.366664,1716803093.367003,1716803093.367092,1716803093.409579,1716803093.479303,1716803093.483258,1716803093.4095821,1716803093.4792,1716803093.358101,1716803093.366663,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1581,1716803093.483385,1716803093.607761,1716803093.483385,1716803093.607761,1716803093.490966,1716803093.491484,1716803093.491507,1716803093.5336058,1716803093.603729,1716803093.607759,1716803093.533609,1716803093.6036239,1716803093.483387,1716803093.490965,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1582,1716803093.607877,1716803093.735431,1716803093.607877,1716803093.735431,1716803093.616384,1716803093.617415,1716803093.617451,1716803093.659727,1716803093.732251,1716803093.735429,1716803093.659731,1716803093.732149,1716803093.607879,1716803093.616383,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1583,1716803093.735561,1716803093.861281,1716803093.735561,1716803093.86128,1716803093.74427,1716803093.7446,1716803093.74469,1716803093.787252,1716803093.856864,1716803093.861278,1716803093.787254,1716803093.85677,1716803093.735563,1716803093.7442691,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1584,1716803093.8614058,1716803093.988364,1716803093.8614058,1716803093.988364,1716803093.8697689,1716803093.8701398,1716803093.870175,1716803093.9143062,1716803093.984517,1716803093.988362,1716803093.914308,1716803093.984407,1716803093.861408,1716803093.8697689,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1585,1716803093.9884858,1716803094.114172,1716803093.9884858,1716803094.114172,1716803093.996781,1716803093.997131,1716803093.9972138,1716803094.0391412,1716803094.10959,1716803094.11417,1716803094.039144,1716803094.109488,1716803093.988489,1716803093.99678,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1586,1716803094.114332,1716803094.277958,1716803094.114332,1716803094.2779572,1716803094.12257,1716803094.122902,1716803094.1229959,1716803094.1650171,1716803094.2746692,1716803094.277955,1716803094.1650188,1716803094.274561,1716803094.114335,1716803094.1225688,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1587,1716803094.278086,1716803094.4034078,1716803094.278086,1716803094.403407,1716803094.285876,1716803094.286232,1716803094.286315,1716803094.329032,1716803094.399304,1716803094.4034061,1716803094.329034,1716803094.399196,1716803094.278089,1716803094.2858748,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1588,1716803094.4035351,1716803094.527,1716803094.4035351,1716803094.526999,1716803094.412013,1716803094.412521,1716803094.412544,1716803094.453917,1716803094.523208,1716803094.526997,1716803094.45392,1716803094.523107,1716803094.4035368,1716803094.412013,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1589,1716803094.527128,1716803094.6805172,1716803094.527128,1716803094.680516,1716803094.5359051,1716803094.538604,1716803094.538625,1716803094.581693,1716803094.675791,1716803094.680514,1716803094.581696,1716803094.675683,1716803094.5271301,1716803094.5359051,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1590,1716803094.680643,1716803094.808737,1716803094.680643,1716803094.808736,1716803094.6891441,1716803094.689427,1716803094.689445,1716803094.732189,1716803094.802298,1716803094.808734,1716803094.732192,1716803094.802187,1716803094.6806452,1716803094.689143,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1591,1716803094.808862,1716803094.9352489,1716803094.808862,1716803094.935248,1716803094.818351,1716803094.8187678,1716803094.818819,1716803094.8601658,1716803094.931072,1716803094.9352472,1716803094.860169,1716803094.930969,1716803094.808865,1716803094.81835,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1592,1716803094.935376,1716803095.05911,1716803094.935377,1716803095.0591092,1716803094.943399,1716803094.943721,1716803094.943808,1716803094.986509,1716803095.055497,1716803095.059107,1716803094.986512,1716803095.055394,1716803094.935379,1716803094.943398,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1593,1716803095.059239,1716803095.189444,1716803095.059239,1716803095.189443,1716803095.068576,1716803095.068885,1716803095.068964,1716803095.1119192,1716803095.1852531,1716803095.1894422,1716803095.1119208,1716803095.185152,1716803095.059241,1716803095.068576,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1594,1716803095.189568,1716803095.328026,1716803095.189568,1716803095.328025,1716803095.197949,1716803095.19826,1716803095.198308,1716803095.241109,1716803095.323246,1716803095.3280241,1716803095.241111,1716803095.323137,1716803095.1895711,1716803095.197948,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1595,1716803095.328146,1716803095.4600892,1716803095.328146,1716803095.4600892,1716803095.3383338,1716803095.338666,1716803095.338757,1716803095.38215,1716803095.456345,1716803095.460087,1716803095.3821518,1716803095.456241,1716803095.328149,1716803095.3383338,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1596,1716803095.4602199,1716803095.623873,1716803095.4602199,1716803095.623872,1716803095.4691432,1716803095.4705012,1716803095.470593,1716803095.5133288,1716803095.618639,1716803095.623871,1716803095.513331,1716803095.618527,1716803095.460222,1716803095.4691432,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1597,1716803095.6239932,1716803095.7558038,1716803095.6239932,1716803095.7558029,1716803095.635788,1716803095.636296,1716803095.6363368,1716803095.679271,1716803095.7516632,1716803095.7558022,1716803095.679274,1716803095.7515562,1716803095.623996,1716803095.635787,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1598,1716803095.755931,1716803095.885959,1716803095.7559319,1716803095.885958,1716803095.764082,1716803095.76443,1716803095.7644649,1716803095.807728,1716803095.8796108,1716803095.885957,1716803095.807731,1716803095.879503,1716803095.755934,1716803095.764081,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1599,1716803095.886085,1716803096.028827,1716803095.886085,1716803096.028827,1716803095.895522,1716803095.8958552,1716803095.895939,1716803095.93954,1716803096.02238,1716803096.028825,1716803095.939544,1716803096.0222669,1716803095.886087,1716803095.895521,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1600,1716803096.028951,1716803096.296223,1716803096.028951,1716803096.296223,1716803096.0547662,1716803096.055309,1716803096.0553632,1716803096.109254,1716803096.272089,1716803096.296221,1716803096.109256,1716803096.271988,1716803096.028953,1716803096.0547662,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1601,1716803096.2963462,1716803096.4415438,1716803096.2963462,1716803096.4415429,1716803096.321964,1716803096.322527,1716803096.3226082,1716803096.3646631,1716803096.435403,1716803096.441542,1716803096.364665,1716803096.4352949,1716803096.2963479,1716803096.321964,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1602,1716803096.4416661,1716803096.5704691,1716803096.4416661,1716803096.5704682,1716803096.45222,1716803096.4525921,1716803096.452678,1716803096.495717,1716803096.565873,1716803096.570465,1716803096.49572,1716803096.565769,1716803096.441668,1716803096.45222,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1603,1716803096.570656,1716803096.70331,1716803096.570656,1716803096.703309,1716803096.578912,1716803096.5792692,1716803096.5792918,1716803096.622627,1716803096.698443,1716803096.703308,1716803096.62263,1716803096.6983428,1716803096.5706592,1716803096.578912,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1604,1716803096.703427,1716803096.828971,1716803096.703427,1716803096.82897,1716803096.711545,1716803096.711916,1716803096.7119381,1716803096.754987,1716803096.824476,1716803096.828969,1716803096.754991,1716803096.8243709,1716803096.70343,1716803096.711544,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1605,1716803096.829098,1716803096.954257,1716803096.829098,1716803096.9542558,1716803096.838426,1716803096.838937,1716803096.8390038,1716803096.880519,1716803096.94996,1716803096.954255,1716803096.880521,1716803096.949852,1716803096.829101,1716803096.838426,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1606,1716803096.95438,1716803097.086775,1716803096.95438,1716803097.086775,1716803096.9625971,1716803096.9630852,1716803096.963126,1716803097.0067751,1716803097.082321,1716803097.086773,1716803097.006778,1716803097.0822139,1716803096.9543831,1716803096.9625971,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1607,1716803097.086902,1716803097.2386198,1716803097.086902,1716803097.2386189,1716803097.098357,1716803097.098909,1716803097.09893,1716803097.143939,1716803097.232584,1716803097.2386181,1716803097.1439412,1716803097.23246,1716803097.086905,1716803097.098356,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1608,1716803097.238743,1716803097.388887,1716803097.238743,1716803097.388887,1716803097.2479098,1716803097.249567,1716803097.249585,1716803097.294004,1716803097.3841898,1716803097.388885,1716803097.294007,1716803097.384078,1716803097.238745,1716803097.2479098,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1609,1716803097.3890162,1716803097.519785,1716803097.3890162,1716803097.519785,1716803097.396617,1716803097.397108,1716803097.3971531,1716803097.4415061,1716803097.5137448,1716803097.519783,1716803097.441509,1716803097.5136378,1716803097.3890188,1716803097.396617,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1610,1716803097.519904,1716803097.658386,1716803097.519904,1716803097.658386,1716803097.532418,1716803097.532773,1716803097.5329568,1716803097.5773802,1716803097.6549041,1716803097.6583838,1716803097.5773818,1716803097.6547992,1716803097.519906,1716803097.532417,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1611,1716803097.6585212,1716803097.790665,1716803097.6585212,1716803097.790664,1716803097.667508,1716803097.6681228,1716803097.6682088,1716803097.711046,1716803097.787246,1716803097.790663,1716803097.7110488,1716803097.787136,1716803097.6585238,1716803097.667508,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1612,1716803097.7908459,1716803097.919866,1716803097.790847,1716803097.9198651,1716803097.799985,1716803097.80032,1716803097.800405,1716803097.842698,1716803097.9151711,1716803097.9198642,1716803097.8427022,1716803097.9150631,1716803097.790849,1716803097.7999842,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1613,1716803097.9199948,1716803098.054417,1716803097.9199948,1716803098.054416,1716803097.929899,1716803097.930225,1716803097.9302452,1716803097.973742,1716803098.048293,1716803098.054415,1716803097.9737449,1716803098.048188,1716803097.919998,1716803097.929898,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1614,1716803098.054545,1716803098.198472,1716803098.054545,1716803098.198472,1716803098.06413,1716803098.0644631,1716803098.064568,1716803098.109508,1716803098.192373,1716803098.1984699,1716803098.10951,1716803098.1922612,1716803098.0545468,1716803098.064129,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1615,1716803098.1986501,1716803098.33512,1716803098.1986508,1716803098.33512,1716803098.208608,1716803098.2101839,1716803098.210261,1716803098.2553,1716803098.329513,1716803098.335118,1716803098.255302,1716803098.3294039,1716803098.198654,1716803098.208607,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1616,1716803098.335249,1716803098.478035,1716803098.335249,1716803098.478034,1716803098.345668,1716803098.3465862,1716803098.346666,1716803098.389704,1716803098.4707148,1716803098.4780328,1716803098.389707,1716803098.470607,1716803098.335252,1716803098.345668,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1617,1716803098.4781702,1716803098.634186,1716803098.4781702,1716803098.634185,1716803098.489805,1716803098.491006,1716803098.491029,1716803098.5428119,1716803098.6305542,1716803098.634184,1716803098.542815,1716803098.630443,1716803098.478173,1716803098.489805,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1618,1716803098.634319,1716803098.767194,1716803098.634319,1716803098.767193,1716803098.644692,1716803098.645031,1716803098.645068,1716803098.688833,1716803098.761805,1716803098.7671921,1716803098.688836,1716803098.761704,1716803098.634322,1716803098.644691,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1619,1716803098.767321,1716803098.926246,1716803098.767321,1716803098.9262452,1716803098.8014321,1716803098.8018749,1716803098.8026361,1716803098.852402,1716803098.92123,1716803098.926244,1716803098.852405,1716803098.92112,1716803098.7673228,1716803098.801431,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1620,1716803098.926372,1716803099.058083,1716803098.926373,1716803099.058082,1716803098.935651,1716803098.936287,1716803098.936307,1716803098.9807968,1716803099.053925,1716803099.058081,1716803098.9808,1716803099.05382,1716803098.926375,1716803098.93565,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1621,1716803099.0582001,1716803099.1850529,1716803099.0582001,1716803099.1850529,1716803099.0662909,1716803099.0666199,1716803099.066706,1716803099.1096141,1716803099.180869,1716803099.185051,1716803099.109616,1716803099.180771,1716803099.058202,1716803099.0662909,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
1622,1716803099.185184,1716803099.310925,1716803099.185184,1716803099.310924,1716803099.193735,1716803099.194286,1716803099.194339,1716803099.236154,1716803099.307532,1716803099.310923,1716803099.236157,1716803099.3074229,1716803099.185187,1716803099.193734,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
