epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
49,1747365955.5582917,1747365956.5300827,1747365955.5582917,1747365955.6088927,1747365956.4575799,1747365956.4575799,1747365955.5582917,1747365955.6088927,1747365956.5278654,,1747365955.6088927,,49,,,1747365955.5582917,,,,,,,
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
9,1747366059.1659634,1747366059.6747065,1747366059.1659634,1747366059.2202754,1747366059.6196573,1747366059.6196573,1747366059.1659634,1747366059.2202754,1747366059.6730235,,1747366059.2202754,,9,,,1747366059.1659634,,,,,,,
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
26,1747366907.1591136,1747366907.2463958,1747366907.1591136,,,,1747366907.1591136,1747366907.2130334,,,1747366907.2130334,1747366907.2359927,26,0.21593055129051208,4.962591648101807,1747366907.1591136,,,,,,,
26,1747366907.1591136,1747366907.3076277,1747366907.1591136,,,,1747366907.1591136,1747366907.2130334,,,1747366907.2130334,1747366907.2359927,26,0.21593055129051208,4.962591648101807,1747366907.1591136,,,,,,,
27,1747366907.3076277,1747366907.396548,1747366907.3076277,,,,1747366907.3076277,1747366907.3625875,,,1747366907.3625875,1747366907.3853133,27,0.21265555918216705,4.945206165313721,1747366907.3076277,,,,,,,
27,1747366907.3076277,1747366907.450428,1747366907.3076277,,,,1747366907.3076277,1747366907.3625875,,,1747366907.3625875,1747366907.3853133,27,0.21265555918216705,4.945206165313721,1747366907.3076277,,,,,,,
28,1747366907.450428,1747366907.5309017,1747366907.450428,,,,1747366907.450428,1747366907.4967349,,,1747366907.4967349,1747366907.520288,28,0.12575528025627136,4.4568562507629395,1747366907.450428,,,,,,,
28,1747366907.450428,1747366907.5865884,1747366907.450428,,,,1747366907.450428,1747366907.4967349,,,1747366907.4967349,1747366907.520288,28,0.12575528025627136,4.4568562507629395,1747366907.450428,,,,,,,
29,1747366907.5865884,1747366907.6534698,1747366907.5865884,,,,1747366907.5865884,1747366907.6173377,,,1747366907.6173377,1747366907.6425111,29,0.26060888171195984,6.369647979736328,1747366907.5865884,,,,,,,
29,1747366907.5865884,1747366907.7033656,1747366907.5865884,,,,1747366907.5865884,1747366907.6173377,,,1747366907.6173377,1747366907.6425111,29,0.26060888171195984,6.369647979736328,1747366907.5865884,,,,,,,
30,1747366907.7033656,1747366907.7875004,1747366907.7033656,,,,1747366907.7033656,1747366907.752929,,,1747366907.753941,1747366907.7756877,30,0.18901966512203217,4.488330841064453,1747366907.7033656,,,,,,,
30,1747366907.7033656,1747366907.854028,1747366907.7033656,,,,1747366907.7033656,1747366907.752929,,,1747366907.753941,1747366907.7756877,30,0.18901966512203217,4.488330841064453,1747366907.7033656,,,,,,,
31,1747366907.854028,1747366907.9462974,1747366907.854028,,,,1747366907.854028,1747366907.9088979,,,1747366907.9088979,1747366907.9330878,31,0.21768715977668762,5.45122766494751,1747366907.854028,,,,,,,
31,1747366907.854028,1747366907.9985602,1747366907.854028,,,,1747366907.854028,1747366907.9088979,,,1747366907.9088979,1747366907.9330878,31,0.21768715977668762,5.45122766494751,1747366907.854028,,,,,,,
32,1747366907.9985602,1747366908.0859065,1747366907.9985602,,,,1747366907.9985602,1747366908.050668,,,1747366908.050668,1747366908.0752037,32,0.10559891164302826,4.658370018005371,1747366907.9985602,,,,,,,
32,1747366907.9985602,1747366908.1359642,1747366907.9985602,,,,1747366907.9985602,1747366908.050668,,,1747366908.050668,1747366908.0752037,32,0.10559891164302826,4.658370018005371,1747366907.9985602,,,,,,,
33,1747366908.1359642,1747366908.2295692,1747366908.1359642,,,,1747366908.1359642,1747366908.1929572,,,1747366908.1929572,1747366908.2172854,33,0.17449918389320374,5.445741176605225,1747366908.1359642,,,,,,,
33,1747366908.1359642,1747366908.284678,1747366908.1359642,,,,1747366908.1359642,1747366908.1929572,,,1747366908.1929572,1747366908.2172854,33,0.17449918389320374,5.445741176605225,1747366908.1359642,,,,,,,
34,1747366908.284678,1747366908.3703055,1747366908.284678,,,,1747366908.284678,1747366908.3364093,,,1747366908.3364093,1747366908.3596654,34,0.11810781061649323,4.765658378601074,1747366908.284678,,,,,,,
34,1747366908.284678,1747366908.4211767,1747366908.284678,,,,1747366908.284678,1747366908.3364093,,,1747366908.3364093,1747366908.3596654,34,0.11810781061649323,4.765658378601074,1747366908.284678,,,,,,,
35,1747366908.4211767,1747366908.5081935,1747366908.4211767,,,,1747366908.4211767,1747366908.4716654,,,1747366908.4716654,1747366908.4969904,35,0.20846205949783325,5.7200822830200195,1747366908.4211767,,,,,,,
35,1747366908.4211767,1747366908.5744243,1747366908.4211767,,,,1747366908.4211767,1747366908.4716654,,,1747366908.4716654,1747366908.4969904,35,0.20846205949783325,5.7200822830200195,1747366908.4211767,,,,,,,
36,1747366908.575435,1747366908.6594875,1747366908.575435,,,,1747366908.575435,1747366908.6274488,,,1747366908.6274488,1747366908.648646,36,0.11076441407203674,4.642515182495117,1747366908.575435,,,,,,,
36,1747366908.575435,1747366908.7170427,1747366908.575435,,,,1747366908.575435,1747366908.6274488,,,1747366908.6274488,1747366908.648646,36,0.11076441407203674,4.642515182495117,1747366908.575435,,,,,,,
37,1747366908.7170427,1747366908.8154418,1747366908.7170427,,,,1747366908.7170427,1747366908.7756186,,,1747366908.7756186,1747366908.8031478,37,0.12033132463693619,5.308061599731445,1747366908.7170427,,,,,,,
37,1747366908.7170427,1747366908.8668327,1747366908.7170427,,,,1747366908.7170427,1747366908.7756186,,,1747366908.7756186,1747366908.8031478,37,0.12033132463693619,5.308061599731445,1747366908.7170427,,,,,,,
38,1747366908.8668327,1747366908.9506972,1747366908.8668327,,,,1747366908.8668327,1747366908.915659,,,1747366908.915659,1747366908.940178,38,0.11527590453624725,4.7834792137146,1747366908.8668327,,,,,,,
38,1747366908.8668327,1747366909.0048854,1747366908.8668327,,,,1747366908.8668327,1747366908.915659,,,1747366908.915659,1747366908.940178,38,0.11527590453624725,4.7834792137146,1747366908.8668327,,,,,,,
39,1747366909.0048854,1747366909.091895,1747366909.0048854,,,,1747366909.0048854,1747366909.0565114,,,1747366909.0565114,1747366909.0802286,39,0.15475034713745117,4.998863697052002,1747366909.0048854,,,,,,,
39,1747366909.0048854,1747366909.1469216,1747366909.0048854,,,,1747366909.0048854,1747366909.0565114,,,1747366909.0565114,1747366909.0802286,39,0.15475034713745117,4.998863697052002,1747366909.0048854,,,,,,,
40,1747366909.1469216,1747366909.2306774,1747366909.1469216,,,,1747366909.1469216,1747366909.1964064,,,1747366909.1964064,1747366909.2209651,40,0.11593655496835709,4.877065658569336,1747366909.1469216,,,,,,,
40,1747366909.1469216,1747366909.2832675,1747366909.1469216,,,,1747366909.1469216,1747366909.1964064,,,1747366909.1964064,1747366909.2209651,40,0.11593655496835709,4.877065658569336,1747366909.1469216,,,,,,,
41,1747366909.2832675,1747366909.3736176,1747366909.2832675,,,,1747366909.2832675,1747366909.3363538,,,1747366909.3363538,1747366909.3629203,41,0.11048313975334167,5.5711164474487305,1747366909.2832675,,,,,,,
41,1747366909.2832675,1747366909.438733,1747366909.2832675,,,,1747366909.2832675,1747366909.3363538,,,1747366909.3363538,1747366909.3629203,41,0.11048313975334167,5.5711164474487305,1747366909.2832675,,,,,,,
42,1747366909.438733,1747366909.5413945,1747366909.438733,,,,1747366909.438733,1747366909.4876633,,,1747366909.4876633,1747366909.5292282,42,0.09127134084701538,5.1539177894592285,1747366909.438733,,,,,,,
42,1747366909.438733,1747366909.5967546,1747366909.438733,,,,1747366909.438733,1747366909.4876633,,,1747366909.4876633,1747366909.5292282,42,0.09127134084701538,5.1539177894592285,1747366909.438733,,,,,,,
43,1747366909.5967546,1747366909.7163315,1747366909.5967546,,,,1747366909.5967546,1747366909.653119,,,1747366909.653119,1747366909.7033563,43,0.13973501324653625,4.904341697692871,1747366909.5967546,,,,,,,
43,1747366909.5967546,1747366909.7718108,1747366909.5967546,,,,1747366909.5967546,1747366909.653119,,,1747366909.653119,1747366909.7033563,43,0.13973501324653625,4.904341697692871,1747366909.5967546,,,,,,,
44,1747366909.7718108,1747366909.8646932,1747366909.7718108,,,,1747366909.7718108,1747366909.799013,,,1747366909.799013,1747366909.8494358,44,0.09014396369457245,5.466053009033203,1747366909.7718108,,,,,,,
44,1747366909.7718108,1747366909.9244351,1747366909.7718108,,,,1747366909.7718108,1747366909.799013,,,1747366909.799013,1747366909.8494358,44,0.09014396369457245,5.466053009033203,1747366909.7718108,,,,,,,
45,1747366909.9244351,1747366910.0342572,1747366909.9244351,,,,1747366909.9244351,1747366909.97675,,,1747366909.9777453,1747366910.0214324,45,0.09346815943717957,5.0792365074157715,1747366909.9244351,,,,,,,
45,1747366909.9244351,1747366910.0875852,1747366909.9244351,,,,1747366909.9244351,1747366909.97675,,,1747366909.9777453,1747366910.0214324,45,0.09346815943717957,5.0792365074157715,1747366909.9244351,,,,,,,
46,1747366910.0875852,1747366910.1720767,1747366910.0875852,,,,1747366910.0875852,1747366910.1373498,,,1747366910.1373498,1747366910.1618745,46,0.08754287660121918,5.525272369384766,1747366910.0875852,,,,,,,
46,1747366910.0875852,1747366910.2271826,1747366910.0875852,,,,1747366910.0875852,1747366910.1373498,,,1747366910.1373498,1747366910.1618745,46,0.08754287660121918,5.525272369384766,1747366910.0875852,,,,,,,
47,1747366910.2271826,1747366910.3142369,1747366910.2271826,,,,1747366910.2271826,1747366910.277371,,,1747366910.277371,1747366910.3013783,47,0.09854435920715332,5.539562225341797,1747366910.2271826,,,,,,,
47,1747366910.2271826,1747366910.3673487,1747366910.2271826,,,,1747366910.2271826,1747366910.277371,,,1747366910.277371,1747366910.3013783,47,0.09854435920715332,5.539562225341797,1747366910.2271826,,,,,,,
48,1747366910.3673487,1747366910.4547029,1747366910.3673487,,,,1747366910.3673487,1747366910.4169009,,,1747366910.4169009,1747366910.4409883,48,0.07051105797290802,5.072613716125488,1747366910.3673487,,,,,,,
48,1747366910.3673487,1747366910.5047684,1747366910.3673487,,,,1747366910.3673487,1747366910.4169009,,,1747366910.4169009,1747366910.4409883,48,0.07051105797290802,5.072613716125488,1747366910.3673487,,,,,,,
49,1747366910.5047684,1747366910.59613,1747366910.5047684,,,,1747366910.5047684,1747366910.561177,,,1747366910.5621743,1747366910.583659,49,0.10290740430355072,5.104068756103516,1747366910.5047684,,,,,,,
49,1747366910.5047684,1747366910.6481838,1747366910.5047684,,,,1747366910.5047684,1747366910.561177,,,1747366910.5621743,1747366910.583659,49,0.10290740430355072,5.104068756103516,1747366910.5047684,,,,,,,
epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
0,1747366960.3992271,1747366961.0432758,1747366960.3992271,,,,1747366960.3992271,1747366960.4453754,,,1747366960.4453754,1747366961.013783,0,1.6861422061920166,2.7009053230285645,1747366960.3992271,,,,,,,
0,1747366960.3992271,1747366961.0882185,1747366960.3992271,,,,1747366960.3992271,1747366960.4453754,,,1747366960.4453754,1747366961.013783,0,1.6861422061920166,2.7009053230285645,1747366960.3992271,,,,,,,
1,1747366961.0882185,1747366961.1603003,1747366961.0882185,,,,1747366961.0882185,1747366961.1281064,,,1747366961.1281064,1747366961.150799,1,1.6685737371444702,2.980938673019409,1747366961.0882185,,,,,,,
1,1747366961.0882185,1747366961.2080972,1747366961.0882185,,,,1747366961.0882185,1747366961.1281064,,,1747366961.1281064,1747366961.150799,1,1.6685737371444702,2.980938673019409,1747366961.0882185,,,,,,,
2,1747366961.2080972,1747366961.285824,1747366961.2080972,,,,1747366961.2080972,1747366961.2550423,,,1747366961.2550423,1747366961.2765632,2,1.5522804260253906,3.2226481437683105,1747366961.2080972,,,,,,,
2,1747366961.2080972,1747366961.337466,1747366961.2080972,,,,1747366961.2080972,1747366961.2550423,,,1747366961.2550423,1747366961.2765632,2,1.5522804260253906,3.2226481437683105,1747366961.2080972,,,,,,,
3,1747366961.3384757,1747366961.4151886,1747366961.3384757,,,,1747366961.3384757,1747366961.384015,,,1747366961.3850152,1747366961.4048243,3,1.0274865627288818,3.2203409671783447,1747366961.3384757,,,,,,,
3,1747366961.3384757,1747366961.4596636,1747366961.3384757,,,,1747366961.3384757,1747366961.384015,,,1747366961.3850152,1747366961.4048243,3,1.0274865627288818,3.2203409671783447,1747366961.3384757,,,,,,,
4,1747366961.4596636,1747366961.542882,1747366961.4596636,,,,1747366961.4596636,1747366961.5055454,,,1747366961.5055454,1747366961.5306585,4,1.0162417888641357,3.6811530590057373,1747366961.4596636,,,,,,,
4,1747366961.4596636,1747366961.5994108,1747366961.4596636,,,,1747366961.4596636,1747366961.5055454,,,1747366961.5055454,1747366961.5306585,4,1.0162417888641357,3.6811530590057373,1747366961.4596636,,,,,,,
5,1747366961.5994108,1747366961.6859756,1747366961.5994108,,,,1747366961.5994108,1747366961.6501102,,,1747366961.6501102,1747366961.6741529,5,0.7438352108001709,3.6424312591552734,1747366961.5994108,,,,,,,
5,1747366961.5994108,1747366961.740361,1747366961.5994108,,,,1747366961.5994108,1747366961.6501102,,,1747366961.6501102,1747366961.6741529,5,0.7438352108001709,3.6424312591552734,1747366961.5994108,,,,,,,
6,1747366961.740361,1747366961.820991,1747366961.740361,,,,1747366961.740361,1747366961.7880938,,,1747366961.7880938,1747366961.8125293,6,0.9187241792678833,4.019965648651123,1747366961.740361,,,,,,,
6,1747366961.740361,1747366961.8654912,1747366961.740361,,,,1747366961.740361,1747366961.7880938,,,1747366961.7880938,1747366961.8125293,6,0.9187241792678833,4.019965648651123,1747366961.740361,,,,,,,
7,1747366961.8654912,1747366961.9394486,1747366961.8654912,,,,1747366961.8654912,1747366961.9075203,,,1747366961.9075203,1747366961.9289613,7,0.6363590955734253,3.475433826446533,1747366961.8654912,,,,,,,
7,1747366961.8654912,1747366961.9899347,1747366961.8654912,,,,1747366961.8654912,1747366961.9075203,,,1747366961.9075203,1747366961.9289613,7,0.6363590955734253,3.475433826446533,1747366961.8654912,,,,,,,
8,1747366961.9899347,1747366962.0736353,1747366961.9899347,,,,1747366961.9899347,1747366962.0379632,,,1747366962.0389614,1747366962.0626366,8,0.7768741846084595,4.132838249206543,1747366961.9899347,,,,,,,
8,1747366961.9899347,1747366962.1318629,1747366961.9899347,,,,1747366961.9899347,1747366962.0379632,,,1747366962.0389614,1747366962.0626366,8,0.7768741846084595,4.132838249206543,1747366961.9899347,,,,,,,
9,1747366962.1318629,1747366962.216726,1747366962.1318629,,,,1747366962.1318629,1747366962.183362,,,1747366962.183362,1747366962.205729,9,0.5920484066009521,3.5269463062286377,1747366962.1318629,,,,,,,
9,1747366962.1318629,1747366962.2694418,1747366962.1318629,,,,1747366962.1318629,1747366962.183362,,,1747366962.183362,1747366962.205729,9,0.5920484066009521,3.5269463062286377,1747366962.1318629,,,,,,,
10,1747366962.2694418,1747366962.3602023,1747366962.2694418,,,,1747366962.2694418,1747366962.3211293,,,1747366962.3221297,1747366962.3478978,10,0.5971841216087341,4.343062400817871,1747366962.2694418,,,,,,,
10,1747366962.2694418,1747366962.4123735,1747366962.2694418,,,,1747366962.2694418,1747366962.3211293,,,1747366962.3221297,1747366962.3478978,10,0.5971841216087341,4.343062400817871,1747366962.2694418,,,,,,,
11,1747366962.4123735,1747366962.5004852,1747366962.4123735,,,,1747366962.4123735,1747366962.4639332,,,1747366962.4639332,1747366962.4905145,11,0.3873783051967621,3.5933923721313477,1747366962.4123735,,,,,,,
11,1747366962.4123735,1747366962.5519176,1747366962.4123735,,,,1747366962.4123735,1747366962.4639332,,,1747366962.4639332,1747366962.4905145,11,0.3873783051967621,3.5933923721313477,1747366962.4123735,,,,,,,
12,1747366962.5519176,1747366962.6405065,1747366962.5519176,,,,1747366962.5519176,1747366962.604099,,,1747366962.604099,1747366962.629622,12,0.44532474875450134,4.187140464782715,1747366962.5519176,,,,,,,
12,1747366962.5519176,1747366962.695397,1747366962.5519176,,,,1747366962.5519176,1747366962.604099,,,1747366962.604099,1747366962.629622,12,0.44532474875450134,4.187140464782715,1747366962.5519176,,,,,,,
13,1747366962.695397,1747366962.7823474,1747366962.695397,,,,1747366962.695397,1747366962.7459686,,,1747366962.7459686,1747366962.7694337,13,0.4438033401966095,4.139801979064941,1747366962.695397,,,,,,,
13,1747366962.695397,1747366962.8333485,1747366962.695397,,,,1747366962.695397,1747366962.7459686,,,1747366962.7459686,1747366962.7694337,13,0.4438033401966095,4.139801979064941,1747366962.695397,,,,,,,
14,1747366962.8343554,1747366962.9136496,1747366962.8343554,,,,1747366962.8343554,1747366962.8616571,,,1747366962.8616571,1747366962.902764,14,0.49415135383605957,4.526025772094727,1747366962.8343554,,,,,,,
14,1747366962.8343554,1747366962.9674783,1747366962.8343554,,,,1747366962.8343554,1747366962.8616571,,,1747366962.8616571,1747366962.902764,14,0.49415135383605957,4.526025772094727,1747366962.8343554,,,,,,,
15,1747366962.9674783,1747366963.0482385,1747366962.9674783,,,,1747366962.9674783,1747366963.0151126,,,1747366963.0151126,1747366963.0390372,15,0.366329163312912,4.207196235656738,1747366962.9674783,,,,,,,
15,1747366962.9674783,1747366963.1023836,1747366962.9674783,,,,1747366962.9674783,1747366963.0151126,,,1747366963.0151126,1747366963.0390372,15,0.366329163312912,4.207196235656738,1747366962.9674783,,,,,,,
16,1747366963.1023836,1747366963.1880298,1747366963.1023836,,,,1747366963.1023836,1747366963.1523182,,,1747366963.1533198,1747366963.1765664,16,0.4051954746246338,4.526766777038574,1747366963.1023836,,,,,,,
16,1747366963.1023836,1747366963.2410536,1747366963.1023836,,,,1747366963.1023836,1747366963.1523182,,,1747366963.1533198,1747366963.1765664,16,0.4051954746246338,4.526766777038574,1747366963.1023836,,,,,,,
17,1747366963.2410536,1747366963.3319113,1747366963.2410536,,,,1747366963.2410536,1747366963.2953389,,,1747366963.2953389,1747366963.3214526,17,0.29863280057907104,3.8445286750793457,1747366963.2410536,,,,,,,
17,1747366963.2410536,1747366963.381669,1747366963.2410536,,,,1747366963.2410536,1747366963.2953389,,,1747366963.2953389,1747366963.3214526,17,0.29863280057907104,3.8445286750793457,1747366963.2410536,,,,,,,
18,1747366963.381669,1747366963.466591,1747366963.381669,,,,1747366963.381669,1747366963.4336193,,,1747366963.4336193,1747366963.4566908,18,0.35951656103134155,4.723661422729492,1747366963.381669,,,,,,,
18,1747366963.381669,1747366963.5182076,1747366963.381669,,,,1747366963.381669,1747366963.4336193,,,1747366963.4336193,1747366963.4566908,18,0.35951656103134155,4.723661422729492,1747366963.381669,,,,,,,
19,1747366963.5182076,1747366963.5999858,1747366963.5182076,,,,1747366963.5182076,1747366963.5669878,,,1747366963.5669878,1747366963.590975,19,0.28807032108306885,4.101456642150879,1747366963.5182076,,,,,,,
19,1747366963.5182076,1747366963.6504307,1747366963.5182076,,,,1747366963.5182076,1747366963.5669878,,,1747366963.5669878,1747366963.590975,19,0.28807032108306885,4.101456642150879,1747366963.5182076,,,,,,,
20,1747366963.6504307,1747366963.7329042,1747366963.6504307,,,,1747366963.6504307,1747366963.6992188,,,1747366963.6992188,1747366963.7210674,20,0.23148474097251892,4.4335198402404785,1747366963.6504307,,,,,,,
20,1747366963.6504307,1747366963.7736204,1747366963.6504307,,,,1747366963.6504307,1747366963.6992188,,,1747366963.6992188,1747366963.7210674,20,0.23148474097251892,4.4335198402404785,1747366963.6504307,,,,,,,
21,1747366963.774623,1747366963.85621,1747366963.774623,,,,1747366963.774623,1747366963.823562,,,1747366963.823562,1747366963.8459964,21,0.3681650757789612,4.299529552459717,1747366963.774623,,,,,,,
21,1747366963.774623,1747366963.9060419,1747366963.774623,,,,1747366963.774623,1747366963.823562,,,1747366963.823562,1747366963.8459964,21,0.3681650757789612,4.299529552459717,1747366963.774623,,,,,,,
22,1747366963.9060419,1747366963.9878058,1747366963.9060419,,,,1747366963.9060419,1747366963.9522645,,,1747366963.9522645,1747366963.9772363,22,0.2705193758010864,4.426712989807129,1747366963.9060419,,,,,,,
22,1747366963.9060419,1747366964.0341837,1747366963.9060419,,,,1747366963.9060419,1747366963.9522645,,,1747366963.9522645,1747366963.9772363,22,0.2705193758010864,4.426712989807129,1747366963.9060419,,,,,,,
23,1747366964.0341837,1747366964.1183465,1747366964.0341837,,,,1747366964.0341837,1747366964.0831003,,,1747366964.0831003,1747366964.108945,23,0.3006933927536011,4.90677547454834,1747366964.0341837,,,,,,,
23,1747366964.0341837,1747366964.1708908,1747366964.0341837,,,,1747366964.0341837,1747366964.0831003,,,1747366964.0831003,1747366964.108945,23,0.3006933927536011,4.90677547454834,1747366964.0341837,,,,,,,
24,1747366964.1708908,1747366964.2537513,1747366964.1708908,,,,1747366964.1708908,1747366964.2173667,,,1747366964.2173667,1747366964.2427802,24,0.24766136705875397,4.304045677185059,1747366964.1708908,,,,,,,
24,1747366964.1708908,1747366964.307023,1747366964.1708908,,,,1747366964.1708908,1747366964.2173667,,,1747366964.2173667,1747366964.2427802,24,0.24766136705875397,4.304045677185059,1747366964.1708908,,,,,,,
25,1747366964.307023,1747366964.4056673,1747366964.307023,,,,1747366964.307023,1747366964.3634183,,,1747366964.3634183,1747366964.3913386,25,0.21675395965576172,4.872261047363281,1747366964.307023,,,,,,,
25,1747366964.307023,1747366964.4588656,1747366964.307023,,,,1747366964.307023,1747366964.3634183,,,1747366964.3634183,1747366964.3913386,25,0.21675395965576172,4.872261047363281,1747366964.307023,,,,,,,
26,1747366964.4588656,1747366964.546058,1747366964.4588656,,,,1747366964.4588656,1747366964.5125434,,,1747366964.5125434,1747366964.535105,26,0.21593055129051208,4.962591648101807,1747366964.4588656,,,,,,,
26,1747366964.4588656,1747366964.6009092,1747366964.4588656,,,,1747366964.4588656,1747366964.5125434,,,1747366964.5125434,1747366964.535105,26,0.21593055129051208,4.962591648101807,1747366964.4588656,,,,,,,
27,1747366964.6019125,1747366964.6833503,1747366964.6019125,,,,1747366964.6019125,1747366964.6486855,,,1747366964.6486855,1747366964.6719499,27,0.21265555918216705,4.945206165313721,1747366964.6019125,,,,,,,
27,1747366964.6019125,1747366964.7387638,1747366964.6019125,,,,1747366964.6019125,1747366964.6486855,,,1747366964.6486855,1747366964.6719499,27,0.21265555918216705,4.945206165313721,1747366964.6019125,,,,,,,
28,1747366964.7387638,1747366964.8190134,1747366964.7387638,,,,1747366964.7387638,1747366964.7863462,,,1747366964.7873478,1747366964.8087234,28,0.12575528025627136,4.4568562507629395,1747366964.7387638,,,,,,,
28,1747366964.7387638,1747366964.8765063,1747366964.7387638,,,,1747366964.7387638,1747366964.7863462,,,1747366964.7873478,1747366964.8087234,28,0.12575528025627136,4.4568562507629395,1747366964.7387638,,,,,,,
29,1747366964.8765063,1747366964.9422026,1747366964.8765063,,,,1747366964.8765063,1747366964.9061828,,,1747366964.9071968,1747366964.931629,29,0.26060888171195984,6.369647979736328,1747366964.8765063,,,,,,,
29,1747366964.8765063,1747366964.9940946,1747366964.8765063,,,,1747366964.8765063,1747366964.9061828,,,1747366964.9071968,1747366964.931629,29,0.26060888171195984,6.369647979736328,1747366964.8765063,,,,,,,
30,1747366964.9940946,1747366965.0825942,1747366964.9940946,,,,1747366964.9940946,1747366965.045132,,,1747366965.0461311,1747366965.0716174,30,0.18901966512203217,4.488330841064453,1747366964.9940946,,,,,,,
30,1747366964.9940946,1747366965.138753,1747366964.9940946,,,,1747366964.9940946,1747366965.045132,,,1747366965.0461311,1747366965.0716174,30,0.18901966512203217,4.488330841064453,1747366964.9940946,,,,,,,
31,1747366965.138753,1747366965.2181065,1747366965.138753,,,,1747366965.138753,1747366965.183649,,,1747366965.183649,1747366965.2067056,31,0.21768715977668762,5.45122766494751,1747366965.138753,,,,,,,
31,1747366965.138753,1747366965.2662044,1747366965.138753,,,,1747366965.138753,1747366965.183649,,,1747366965.183649,1747366965.2067056,31,0.21768715977668762,5.45122766494751,1747366965.138753,,,,,,,
32,1747366965.2662044,1747366965.3423154,1747366965.2662044,,,,1747366965.2662044,1747366965.311448,,,1747366965.311448,1747366965.3342772,32,0.10559891164302826,4.658370018005371,1747366965.2662044,,,,,,,
32,1747366965.2662044,1747366965.3964727,1747366965.2662044,,,,1747366965.2662044,1747366965.311448,,,1747366965.311448,1747366965.3342772,32,0.10559891164302826,4.658370018005371,1747366965.2662044,,,,,,,
33,1747366965.3964727,1747366965.4869084,1747366965.3964727,,,,1747366965.3964727,1747366965.452733,,,1747366965.452733,1747366965.476047,33,0.17449918389320374,5.445741176605225,1747366965.3964727,,,,,,,
33,1747366965.3964727,1747366965.535225,1747366965.3964727,,,,1747366965.3964727,1747366965.452733,,,1747366965.452733,1747366965.476047,33,0.17449918389320374,5.445741176605225,1747366965.3964727,,,,,,,
34,1747366965.535225,1747366965.6121101,1747366965.535225,,,,1747366965.535225,1747366965.5806127,,,1747366965.5806127,1747366965.601634,34,0.11810781061649323,4.765658378601074,1747366965.535225,,,,,,,
34,1747366965.535225,1747366965.668608,1747366965.535225,,,,1747366965.535225,1747366965.5806127,,,1747366965.5806127,1747366965.601634,34,0.11810781061649323,4.765658378601074,1747366965.535225,,,,,,,
35,1747366965.668608,1747366965.7510533,1747366965.668608,,,,1747366965.668608,1747366965.7189863,,,1747366965.7189863,1747366965.7410166,35,0.20846205949783325,5.7200822830200195,1747366965.668608,,,,,,,
35,1747366965.668608,1747366965.8050282,1747366965.668608,,,,1747366965.668608,1747366965.7189863,,,1747366965.7189863,1747366965.7410166,35,0.20846205949783325,5.7200822830200195,1747366965.668608,,,,,,,
36,1747366965.8050282,1747366965.8842287,1747366965.8050282,,,,1747366965.8050282,1747366965.849158,,,1747366965.849158,1747366965.8729167,36,0.11076441407203674,4.642515182495117,1747366965.8050282,,,,,,,
36,1747366965.8050282,1747366965.9326925,1747366965.8050282,,,,1747366965.8050282,1747366965.849158,,,1747366965.849158,1747366965.8729167,36,0.11076441407203674,4.642515182495117,1747366965.8050282,,,,,,,
37,1747366965.9326925,1747366966.0124729,1747366965.9326925,,,,1747366965.9326925,1747366965.9826562,,,1747366965.9826562,1747366966.004639,37,0.12033132463693619,5.308061599731445,1747366965.9326925,,,,,,,
37,1747366965.9326925,1747366966.0661285,1747366965.9326925,,,,1747366965.9326925,1747366965.9826562,,,1747366965.9826562,1747366966.004639,37,0.12033132463693619,5.308061599731445,1747366965.9326925,,,,,,,
