epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
1556,1716803090.081463,1716803090.213223,1716803090.169898,1716803090.1996832,1716803090.082479,1716803090.169894,1716803090.1996841,1716803090.213221,,,,,,,,,,0.9135267734527588,2.5332183837890625,0.1171875,0.234375
1557,1716803090.213328,1716803090.340675,1716803090.29857,1716803090.328036,1716803090.2142138,1716803090.2985668,1716803090.328036,1716803090.3406742,,,,,,,,,,0.8016817569732666,2.5332183837890625,0.1171875,0.234375
1558,1716803090.340749,1716803090.468909,1716803090.427764,1716803090.45622,1716803090.341695,1716803090.4277608,1716803090.45622,1716803090.468908,,,,,,,,,,0.9539434909820557,2.5332183837890625,0.1171875,0.234375
1559,1716803090.46897,1716803090.59986,1716803090.558222,1716803090.587252,1716803090.469913,1716803090.558219,1716803090.587252,1716803090.599859,,,,,,,,,,0.7517004609107971,2.5332183837890625,0.1171875,0.234375
1560,1716803090.599968,1716803090.7301602,1716803090.688538,1716803090.7169092,1716803090.6010492,1716803090.688534,1716803090.7169092,1716803090.730159,,,,,,,,,,0.4816884398460388,2.5332183837890625,0.1171875,0.234375
1561,1716803090.7302191,1716803090.856153,1716803090.815567,1716803090.843035,1716803090.731122,1716803090.815563,1716803090.843035,1716803090.856152,,,,,,,,,,1.2419333457946777,2.5332183837890625,0.1171875,0.234375
1562,1716803090.856267,1716803090.9826791,1716803090.9417238,1716803090.969856,1716803090.8573499,1716803090.94172,1716803090.969856,1716803090.982678,,,,,,,,,,0.5839881896972656,2.5332183837890625,0.1171875,0.234375
1563,1716803090.982738,1716803091.173176,1716803091.116982,1716803091.160467,1716803090.983676,1716803091.116979,1716803091.160467,1716803091.173175,,,,,,,,,,0.8439983129501343,2.5332183837890625,0.1171875,0.234375
1564,1716803091.173284,1716803091.329539,1716803091.287873,1716803091.3157918,1716803091.174197,1716803091.28787,1716803091.3157918,1716803091.329538,,,,,,,,,,0.7706288695335388,2.5332183837890625,0.1171875,0.234375
1565,1716803091.329609,1716803091.460714,1716803091.418942,1716803091.448041,1716803091.330584,1716803091.4189389,1716803091.448042,1716803091.460714,,,,,,,,,,1.2294663190841675,2.5332183837890625,0.1171875,0.234375
1566,1716803091.4608052,1716803091.588117,1716803091.546047,1716803091.574807,1716803091.4617338,1716803091.546043,1716803091.5748081,1716803091.588116,,,,,,,,,,0.8324277997016907,2.5332183837890625,0.1171875,0.234375
1567,1716803091.588184,1716803091.7168489,1716803091.673166,1716803091.704014,1716803091.589107,1716803091.673162,1716803091.704014,1716803091.7168489,,,,,,,,,,1.2664568424224854,2.5332183837890625,0.1171875,0.234375
1568,1716803091.716901,1716803091.841182,1716803091.800937,1716803091.829068,1716803091.7177548,1716803091.8009338,1716803091.829068,1716803091.841182,,,,,,,,,,1.2267051935195923,2.5332183837890625,0.1171875,0.234375
1569,1716803091.8412411,1716803091.974591,1716803091.931274,1716803091.960899,1716803091.842149,1716803091.93127,1716803091.960899,1716803091.97459,,,,,,,,,,0.6851259469985962,2.5332183837890625,0.1171875,0.234375
1570,1716803091.974679,1716803092.109557,1716803092.066334,1716803092.0961542,1716803091.9755352,1716803092.0663302,1716803092.0961542,1716803092.109556,,,,,,,,,,0.7256414890289307,2.5332183837890625,0.1171875,0.234375
1571,1716803092.109631,1716803092.237472,1716803092.197407,1716803092.2246468,1716803092.1107352,1716803092.197403,1716803092.2246468,1716803092.237472,,,,,,,,,,0.7364746928215027,2.5332183837890625,0.1171875,0.234375
1572,1716803092.237526,1716803092.3689759,1716803092.325811,1716803092.3555908,1716803092.238445,1716803092.325808,1716803092.3555908,1716803092.3689759,,,,,,,,,,1.0155816078186035,2.5332183837890625,0.1171875,0.234375
1573,1716803092.369026,1716803092.4959419,1716803092.455173,1716803092.4830039,1716803092.370019,1716803092.4551702,1716803092.4830039,1716803092.4959402,,,,,,,,,,1.606987476348877,2.5332183837890625,0.1171875,0.234375
1574,1716803092.49605,1716803092.624314,1716803092.581206,1716803092.611032,1716803092.497136,1716803092.581203,1716803092.611032,1716803092.6243122,,,,,,,,,,0.8893839716911316,2.5332183837890625,0.1171875,0.234375
1575,1716803092.6244311,1716803092.7536,1716803092.712956,1716803092.741575,1716803092.625419,1716803092.712953,1716803092.741575,1716803092.753599,,,,,,,,,,1.3039344549179077,2.5332183837890625,0.1171875,0.234375
1576,1716803092.753663,1716803092.884952,1716803092.840896,1716803092.872455,1716803092.7547038,1716803092.840893,1716803092.872455,1716803092.884951,,,,,,,,,,1.1121972799301147,2.5332183837890625,0.1171875,0.234375
1577,1716803092.8850172,1716803093.011206,1716803092.970965,1716803092.998867,1716803092.885953,1716803092.9709618,1716803092.998867,1716803093.0112052,,,,,,,,,,0.8247842788696289,2.5332183837890625,0.1171875,0.234375
1578,1716803093.011275,1716803093.137623,1716803093.0961258,1716803093.124522,1716803093.012173,1716803093.096123,1716803093.124522,1716803093.137622,,,,,,,,,,0.29134422540664673,2.5332183837890625,0.1171875,0.234375
1579,1716803093.137689,1716803093.2836108,1716803093.231215,1716803093.2679849,1716803093.13874,1716803093.2312121,1716803093.2679849,1716803093.28361,,,,,,,,,,0.7277408838272095,2.5332183837890625,0.1171875,0.234375
1580,1716803093.283679,1716803093.408132,1716803093.367121,1716803093.395621,1716803093.284611,1716803093.3671181,1716803093.3956218,1716803093.4081311,,,,,,,,,,1.0362837314605713,2.5332183837890625,0.1171875,0.234375
1581,1716803093.408195,1716803093.533479,1716803093.491494,1716803093.5200498,1716803093.409131,1716803093.491489,1716803093.5200498,1716803093.533479,,,,,,,,,,0.8087988495826721,2.5332183837890625,0.1171875,0.234375
1582,1716803093.5335412,1716803093.659602,1716803093.6175182,1716803093.6472168,1716803093.534497,1716803093.617514,1716803093.6472168,1716803093.659601,,,,,,,,,,1.0079325437545776,2.5332183837890625,0.1171875,0.234375
1583,1716803093.659662,1716803093.7864199,1716803093.744788,1716803093.773793,1716803093.660761,1716803093.7447848,1716803093.773793,1716803093.786419,,,,,,,,,,0.7146272659301758,2.5332183837890625,0.1171875,0.234375
1584,1716803093.786489,1716803093.911124,1716803093.8702981,1716803093.898515,1716803093.787401,1716803093.870294,1716803093.898515,1716803093.911123,,,,,,,,,,0.7344039678573608,2.5332183837890625,0.1171875,0.234375
1585,1716803093.911199,1716803094.038105,1716803093.9973068,1716803094.025289,1716803093.912151,1716803093.997303,1716803094.02529,1716803094.038104,,,,,,,,,,0.8521286845207214,2.5332183837890625,0.1171875,0.234375
1586,1716803094.0382268,1716803094.163693,1716803094.123042,1716803094.150879,1716803094.039309,1716803094.123038,1716803094.15088,1716803094.163692,,,,,,,,,,0.9941017031669617,2.5332183837890625,0.1171875,0.234375
1587,1716803094.163765,1716803094.328853,1716803094.286331,1716803094.315382,1716803094.1646988,1716803094.2863271,1716803094.315382,1716803094.328853,,,,,,,,,,0.6537833213806152,2.5332183837890625,0.1171875,0.234375
1588,1716803094.328907,1716803094.45315,1716803094.4124632,1716803094.4401448,1716803094.329816,1716803094.41246,1716803094.4401448,1716803094.45315,,,,,,,,,,0.8890606164932251,2.5332183837890625,0.1171875,0.234375
1589,1716803094.4532201,1716803094.579454,1716803094.538683,1716803094.56583,1716803094.454153,1716803094.53868,1716803094.56583,1716803094.579453,,,,,,,,,,0.5157287120819092,2.5332183837890625,0.1171875,0.234375
1590,1716803094.579514,1716803094.7308831,1716803094.689591,1716803094.717474,1716803094.58044,1716803094.689588,1716803094.717474,1716803094.730882,,,,,,,,,,0.9268399477005005,2.5332183837890625,0.1171875,0.234375
1591,1716803094.7309928,1716803094.858985,1716803094.8188102,1716803094.846161,1716803094.731905,1716803094.818806,1716803094.846161,1716803094.858984,,,,,,,,,,0.8638432025909424,2.5332183837890625,0.1171875,0.234375
1592,1716803094.859097,1716803094.98637,1716803094.9438322,1716803094.9725618,1716803094.8600671,1716803094.943829,1716803094.9725618,1716803094.986368,,,,,,,,,,0.740126371383667,2.5332183837890625,0.1171875,0.234375
1593,1716803094.9864829,1716803095.111798,1716803095.069001,1716803095.098242,1716803094.987527,1716803095.0689971,1716803095.098242,1716803095.111797,,,,,,,,,,1.1175309419631958,2.5332183837890625,0.1171875,0.234375
1594,1716803095.111885,1716803095.2409868,1716803095.1984699,1716803095.228652,1716803095.112772,1716803095.198467,1716803095.228653,1716803095.2409852,,,,,,,,,,0.7227568626403809,2.5332183837890625,0.1171875,0.234375
1595,1716803095.241112,1716803095.382026,1716803095.3389351,1716803095.368625,1716803095.241974,1716803095.3389308,1716803095.368625,1716803095.382025,,,,,,,,,,0.4668862819671631,2.5332183837890625,0.1171875,0.234375
1596,1716803095.382132,1716803095.513185,1716803095.470585,1716803095.499273,1716803095.382998,1716803095.470582,1716803095.499273,1716803095.5131829,,,,,,,,,,1.1282434463500977,2.5332183837890625,0.1171875,0.234375
1597,1716803095.513293,1716803095.678333,1716803095.6361952,1716803095.665667,1716803095.5143301,1716803095.636191,1716803095.665667,1716803095.6783319,,,,,,,,,,1.0048003196716309,2.5332183837890625,0.1171875,0.234375
1598,1716803095.678452,1716803095.8065631,1716803095.764519,1716803095.7933362,1716803095.679418,1716803095.764516,1716803095.793337,1716803095.806561,,,,,,,,,,0.8344119787216187,2.5332183837890625,0.1171875,0.234375
1599,1716803095.8066719,1716803095.939418,1716803095.896041,1716803095.9263759,1716803095.8076952,1716803095.8960378,1716803095.9263759,1716803095.9394171,,,,,,,,,,1.1441254615783691,2.5332183837890625,0.1171875,0.234375
1600,1716803095.9394739,1716803096.1091032,1716803096.055309,1716803096.094292,1716803095.940334,1716803096.055306,1716803096.094292,1716803096.109102,,,,,,,,,,1.2600502967834473,2.5332183837890625,0.1171875,0.234375
1601,1716803096.109161,1716803096.364448,1716803096.322537,1716803096.3508759,1716803096.110199,1716803096.3225338,1716803096.3508759,1716803096.3644469,,,,,,,,,,1.8757431507110596,2.5332183837890625,0.1171875,0.234375
1602,1716803096.36456,1716803096.495589,1716803096.452679,1716803096.482226,1716803096.365535,1716803096.452676,1716803096.482226,1716803096.495588,,,,,,,,,,1.1287944316864014,2.5332183837890625,0.1171875,0.234375
1603,1716803096.495647,1716803096.622488,1716803096.57937,1716803096.609458,1716803096.4965508,1716803096.579366,1716803096.609459,1716803096.622487,,,,,,,,,,0.9510396718978882,2.5332183837890625,0.1171875,0.234375
1604,1716803096.6225548,1716803096.754814,1716803096.7120352,1716803096.741601,1716803096.623468,1716803096.712032,1716803096.741601,1716803096.754813,,,,,,,,,,0.6379503607749939,2.5332183837890625,0.1171875,0.234375
1605,1716803096.7548769,1716803096.880386,1716803096.8388932,1716803096.8677208,1716803096.755753,1716803096.83889,1716803096.8677208,1716803096.880385,,,,,,,,,,1.0892786979675293,2.5332183837890625,0.1171875,0.234375
1606,1716803096.880451,1716803097.0036108,1716803096.963027,1716803096.991161,1716803096.881386,1716803096.963024,1716803096.991161,1716803097.0036101,,,,,,,,,,1.2886271476745605,2.5332183837890625,0.1171875,0.234375
1607,1716803097.003681,1716803097.143801,1716803097.09887,1716803097.129366,1716803097.0046148,1716803097.098867,1716803097.129367,1716803097.1438,,,,,,,,,,1.2230397462844849,2.5332183837890625,0.1171875,0.234375
1608,1716803097.143892,1716803097.29282,1716803097.249683,1716803097.2791,1716803097.1448371,1716803097.2496798,1716803097.2791,1716803097.292819,,,,,,,,,,0.9483785629272461,2.5332183837890625,0.1171875,0.234375
1609,1716803097.2928798,1716803097.437386,1716803097.3970618,1716803097.424064,1716803097.293947,1716803097.397058,1716803097.424065,1716803097.4373848,,,,,,,,,,0.584604024887085,2.5332183837890625,0.1171875,0.234375
1610,1716803097.437456,1716803097.5772438,1716803097.532861,1716803097.56333,1716803097.438405,1716803097.5328581,1716803097.56333,1716803097.5772429,,,,,,,,,,0.9075251817703247,2.5332183837890625,0.1171875,0.234375
1611,1716803097.577309,1716803097.7107909,1716803097.668224,1716803097.697741,1716803097.5783339,1716803097.6682198,1716803097.697741,1716803097.7107909,,,,,,,,,,0.6789374947547913,2.5332183837890625,0.1171875,0.234375
1612,1716803097.7108538,1716803097.841964,1716803097.800416,1716803097.828913,1716803097.711809,1716803097.800413,1716803097.828913,1716803097.841963,,,,,,,,,,1.0227900743484497,2.5332183837890625,0.1171875,0.234375
1613,1716803097.842026,1716803097.970731,1716803097.930374,1716803097.958252,1716803097.842945,1716803097.93037,1716803097.958252,1716803097.97073,,,,,,,,,,0.9829118251800537,2.5332183837890625,0.1171875,0.234375
1614,1716803097.97084,1716803098.109365,1716803098.064577,1716803098.096139,1716803097.971808,1716803098.064574,1716803098.096139,1716803098.109364,,,,,,,,,,0.481241911649704,2.5332183837890625,0.1171875,0.234375
1615,1716803098.109419,1716803098.2546391,1716803098.210057,1716803098.240615,1716803098.11028,1716803098.210054,1716803098.2406158,1716803098.2546382,,,,,,,,,,1.1626265048980713,2.5332183837890625,0.1171875,0.234375
1616,1716803098.254706,1716803098.389575,1716803098.346675,1716803098.3766751,1716803098.2556758,1716803098.346672,1716803098.376676,1716803098.389573,,,,,,,,,,1.2467341423034668,2.5332183837890625,0.1171875,0.234375
1617,1716803098.3896909,1716803098.542644,1716803098.491095,1716803098.526965,1716803098.390607,1716803098.491091,1716803098.526965,1716803098.5426428,,,,,,,,,,0.7261123657226562,2.5332183837890625,0.1171875,0.234375
1618,1716803098.5427158,1716803098.688339,1716803098.645258,1716803098.6746838,1716803098.543916,1716803098.6452549,1716803098.6746838,1716803098.6883378,,,,,,,,,,1.2463335990905762,2.5332183837890625,0.1171875,0.234375
1619,1716803098.688471,1716803098.8518121,1716803098.802089,1716803098.838788,1716803098.689455,1716803098.8020859,1716803098.838788,1716803098.8518112,,,,,,,,,,0.8990492820739746,2.5332183837890625,0.1171875,0.234375
1620,1716803098.8518841,1716803098.97806,1716803098.936404,1716803098.9661498,1716803098.852842,1716803098.9364,1716803098.9661498,1716803098.978059,,,,,,,,,,0.8554561138153076,2.5332183837890625,0.1171875,0.234375
1621,1716803098.978173,1716803099.109496,1716803099.066738,1716803099.09726,1716803098.979119,1716803099.066735,1716803099.09726,1716803099.109494,,,,,,,,,,0.8342556953430176,2.5332183837890625,0.1171875,0.234375
1622,1716803099.1096041,1716803099.235012,1716803099.194231,1716803099.222524,1716803099.110683,1716803099.194227,1716803099.222524,1716803099.235011,,,,,,,,,,0.588921308517456,2.5332183837890625,0.1171875,0.234375
1623,1716803099.235084,1716803099.361272,1716803099.319255,1716803099.348501,1716803099.236037,1716803099.319252,1716803099.348502,1716803099.3612711,,,,,,,,,,0.8596582412719727,2.5332183837890625,0.1171875,0.234375
1624,1716803099.361388,1716803099.498646,1716803099.456387,1716803099.485122,1716803099.362429,1716803099.456384,1716803099.485122,1716803099.4986439,,,,,,,,,,0.7501205205917358,2.5332183837890625,0.1171875,0.234375
1625,1716803099.49876,1716803099.626039,1716803099.584131,1716803099.6132102,1716803099.499661,1716803099.584127,1716803099.6132102,1716803099.626037,,,,,,,,,,0.8005657196044922,2.5332183837890625,0.1171875,0.234375
1626,1716803099.6261601,1716803099.754817,1716803099.712697,1716803099.7423449,1716803099.627234,1716803099.712693,1716803099.7423449,1716803099.754816,,,,,,,,,,0.709025502204895,2.5332183837890625,0.1171875,0.234375
1627,1716803099.754907,1716803099.884887,1716803099.842612,1716803099.871781,1716803099.755748,1716803099.842609,1716803099.871781,1716803099.884886,,,,,,,,,,0.8154709339141846,2.5332183837890625,0.1171875,0.234375
1628,1716803099.885033,1716803100.011845,1716803099.9698,1716803099.999985,1716803099.8859992,1716803099.969795,1716803099.999985,1716803100.011845,,,,,,,,,,0.8543306589126587,2.5332183837890625,0.1171875,0.234375
1629,1716803100.011903,1716803100.1410089,1716803100.098094,1716803100.12756,1716803100.012905,1716803100.09809,1716803100.12756,1716803100.1410089,,,,,,,,,,0.8630346059799194,2.5332183837890625,0.1171875,0.234375
1630,1716803100.141073,1716803100.269019,1716803100.228182,1716803100.2564962,1716803100.142007,1716803100.228178,1716803100.2564962,1716803100.269019,,,,,,,,,,0.5558124780654907,2.5332183837890625,0.1171875,0.234375
1631,1716803100.269085,1716803100.397196,1716803100.357604,1716803100.3853009,1716803100.270033,1716803100.357601,1716803100.3853009,1716803100.397194,,,,,,,,,,0.8052751421928406,2.5332183837890625,0.1171875,0.234375
1632,1716803100.397315,1716803100.527433,1716803100.4866502,1716803100.514951,1716803100.398301,1716803100.4866471,1716803100.514951,1716803100.527432,,,,,,,,,,1.2577972412109375,2.5332183837890625,0.1171875,0.234375
1633,1716803100.52754,1716803100.654405,1716803100.6127622,1716803100.641435,1716803100.528477,1716803100.612759,1716803100.641435,1716803100.6544042,,,,,,,,,,1.421416997909546,2.5332183837890625,0.1171875,0.234375
1634,1716803100.6544662,1716803100.781455,1716803100.7397509,1716803100.768353,1716803100.655744,1716803100.7397492,1716803100.768353,1716803100.781454,,,,,,,,,,0.936048150062561,2.5332183837890625,0.1171875,0.234375
1635,1716803100.781527,1716803100.910414,1716803100.868036,1716803100.8969312,1716803100.782502,1716803100.868031,1716803100.8969312,1716803100.910413,,,,,,,,,,1.5062503814697266,2.5332183837890625,0.1171875,0.234375
1636,1716803100.910511,1716803101.039892,1716803100.9986439,1716803101.0269928,1716803100.911427,1716803100.998641,1716803101.0269928,1716803101.039891,,,,,,,,,,0.9011654257774353,2.5332183837890625,0.1171875,0.234375
1637,1716803101.0400069,1716803101.216882,1716803101.175339,1716803101.204779,1716803101.041079,1716803101.175336,1716803101.204779,1716803101.216882,,,,,,,,,,1.591141700744629,2.5332183837890625,0.1171875,0.234375
1638,1716803101.21694,1716803101.3563788,1716803101.31345,1716803101.342434,1716803101.217879,1716803101.313447,1716803101.342434,1716803101.356378,,,,,,,,,,0.8149702548980713,2.5332183837890625,0.1171875,0.234375
1639,1716803101.356468,1716803101.495007,1716803101.45078,1716803101.482303,1716803101.3573382,1716803101.450776,1716803101.482303,1716803101.4950058,,,,,,,,,,0.6173710823059082,2.5332183837890625,0.1171875,0.234375
1640,1716803101.4950788,1716803101.625619,1716803101.5841038,1716803101.612312,1716803101.496021,1716803101.5841012,1716803101.612312,1716803101.625618,,,,,,,,,,0.7913013696670532,2.5332183837890625,0.1171875,0.234375
1641,1716803101.625689,1716803101.761913,1716803101.71842,1716803101.7483652,1716803101.6266549,1716803101.718416,1716803101.7483652,1716803101.761912,,,,,,,,,,1.2412943840026855,2.5332183837890625,0.1171875,0.234375
1642,1716803101.7619991,1716803101.936679,1716803101.8868978,1716803101.920872,1716803101.76286,1716803101.8868952,1716803101.920872,1716803101.936678,,,,,,,,,,1.4476003646850586,2.5332183837890625,0.1171875,0.234375
1643,1716803101.9367769,1716803102.083719,1716803102.038883,1716803102.068734,1716803101.937875,1716803102.038878,1716803102.068734,1716803102.0837178,,,,,,,,,,0.9435292482376099,2.5332183837890625,0.1171875,0.234375
1644,1716803102.0838358,1716803102.234659,1716803102.186645,1716803102.219996,1716803102.084803,1716803102.186642,1716803102.219996,1716803102.234658,,,,,,,,,,1.114298701286316,2.5332183837890625,0.1171875,0.234375
1645,1716803102.2347488,1716803102.3777852,1716803102.334123,1716803102.3635252,1716803102.235651,1716803102.33412,1716803102.3635252,1716803102.377784,,,,,,,,,,1.7710233926773071,2.5332183837890625,0.1171875,0.234375
1646,1716803102.377855,1716803102.522047,1716803102.4772632,1716803102.507752,1716803102.3790562,1716803102.47726,1716803102.507752,1716803102.5220459,,,,,,,,,,1.6161210536956787,2.5332183837890625,0.1171875,0.234375
1647,1716803102.5221078,1716803102.658535,1716803102.615372,1716803102.6458502,1716803102.5229702,1716803102.61537,1716803102.6458502,1716803102.6585338,,,,,,,,,,0.9715769290924072,2.5332183837890625,0.1171875,0.234375
1648,1716803102.658635,1716803102.881587,1716803102.784611,1716803102.86494,1716803102.659561,1716803102.784599,1716803102.86494,1716803102.8815858,,,,,,,,,,0.5769954919815063,2.5332183837890625,0.1171875,0.234375
1649,1716803102.8817248,1716803103.057622,1716803103.015738,1716803103.043686,1716803102.8827991,1716803103.015734,1716803103.043686,1716803103.05762,,,,,,,,,,0.6399186849594116,2.5332183837890625,0.1171875,0.234375
1650,1716803103.057874,1716803103.192791,1716803103.152334,1716803103.180531,1716803103.0603662,1716803103.15233,1716803103.180531,1716803103.192789,,,,,,,,,,0.6670743823051453,2.5332183837890625,0.1171875,0.234375
1651,1716803103.1929111,1716803103.3282502,1716803103.286747,1716803103.315624,1716803103.1938639,1716803103.286744,1716803103.315624,1716803103.3282502,,,,,,,,,,0.8091545104980469,2.5332183837890625,0.1171875,0.234375
1652,1716803103.328338,1716803103.5259871,1716803103.479161,1716803103.5136662,1716803103.329362,1716803103.479157,1716803103.5136662,1716803103.525986,,,,,,,,,,0.947962760925293,2.5332183837890625,0.1171875,0.234375
1653,1716803103.526093,1716803103.6601322,1716803103.6199229,1716803103.646035,1716803103.527031,1716803103.619919,1716803103.646035,1716803103.660131,,,,,,,,,,0.9374812245368958,2.5332183837890625,0.1171875,0.234375
1654,1716803103.6601942,1716803103.791125,1716803103.749846,1716803103.777409,1716803103.661129,1716803103.749842,1716803103.777409,1716803103.791123,,,,,,,,,,0.7531461119651794,2.5332183837890625,0.1171875,0.234375
1655,1716803103.791234,1716803103.923798,1716803103.883005,1716803103.909268,1716803103.792174,1716803103.883002,1716803103.909268,1716803103.923796,,,,,,,,,,1.3716132640838623,2.5332183837890625,0.1171875,0.234375
1656,1716803103.92391,1716803104.074628,1716803104.0296772,1716803104.061026,1716803103.9252899,1716803104.0296729,1716803104.061027,1716803104.074626,,,,,,,,,,0.7218216061592102,2.5332183837890625,0.1171875,0.234375
1657,1716803104.0747468,1716803104.219241,1716803104.1748018,1716803104.2056808,1716803104.075698,1716803104.1747992,1716803104.2056808,1716803104.21924,,,,,,,,,,0.6847379207611084,2.5332183837890625,0.1171875,0.234375
1658,1716803104.219337,1716803104.350223,1716803104.308749,1716803104.336653,1716803104.2203531,1716803104.308745,1716803104.3366542,1716803104.350222,,,,,,,,,,0.795350193977356,2.5332183837890625,0.1171875,0.234375
1659,1716803104.350272,1716803104.47731,1716803104.43563,1716803104.464594,1716803104.35134,1716803104.435626,1716803104.464594,1716803104.477309,,,,,,,,,,1.1463603973388672,2.5332183837890625,0.1171875,0.234375
1660,1716803104.477365,1716803104.62401,1716803104.5810912,1716803104.6096709,1716803104.478357,1716803104.5810869,1716803104.6096709,1716803104.62401,,,,,,,,,,0.7275050282478333,2.5332183837890625,0.1171875,0.234375
1661,1716803104.624084,1716803104.807592,1716803104.767993,1716803104.794966,1716803104.625025,1716803104.767989,1716803104.794966,1716803104.807591,,,,,,,,,,0.4743856191635132,2.5332183837890625,0.1171875,0.234375
1662,1716803104.8076649,1716803104.9447749,1716803104.903636,1716803104.931972,1716803104.808598,1716803104.90363,1716803104.931972,1716803104.944774,,,,,,,,,,0.770950436592102,2.5332183837890625,0.1171875,0.234375
1663,1716803104.944831,1716803105.081422,1716803105.037259,1716803105.065987,1716803104.945708,1716803105.037256,1716803105.065987,1716803105.0814211,,,,,,,,,,0.7623269557952881,2.5332183837890625,0.1171875,0.234375
1664,1716803105.081528,1716803105.2359822,1716803105.1877482,1716803105.22115,1716803105.0824618,1716803105.187744,1716803105.2211509,1716803105.2359822,,,,,,,,,,0.38293224573135376,2.5332183837890625,0.1171875,0.234375
1665,1716803105.2370071,1716803105.367091,1716803105.32407,1716803105.3534799,1716803105.2380102,1716803105.324067,1716803105.3534799,1716803105.3670871,,,,,,,,,,0.5291374921798706,2.5332183837890625,0.1171875,0.234375
1666,1716803105.367151,1716803105.501911,1716803105.461447,1716803105.489511,1716803105.3681011,1716803105.4614441,1716803105.489511,1716803105.50191,,,,,,,,,,0.4802059829235077,2.5332183837890625,0.1171875,0.234375
1667,1716803105.502007,1716803105.650398,1716803105.6081579,1716803105.636291,1716803105.502888,1716803105.608153,1716803105.636291,1716803105.6503959,,,,,,,,,,0.7033625841140747,2.5332183837890625,0.1171875,0.234375
1668,1716803105.65051,1716803105.8058848,1716803105.759989,1716803105.7922711,1716803105.651507,1716803105.759985,1716803105.7922711,1716803105.805884,,,,,,,,,,1.0577079057693481,2.5332183837890625,0.1171875,0.234375
1669,1716803105.805959,1716803105.96675,1716803105.8995981,1716803105.932787,1716803105.807136,1716803105.899594,1716803105.932787,1716803105.966749,,,,,,,,,,0.8096644878387451,2.5332183837890625,0.1171875,0.234375
1670,1716803105.967514,1716803106.247154,1716803106.20091,1716803106.2325199,1716803105.9703481,1716803106.200906,1716803106.2325199,1716803106.2471528,,,,,,,,,,0.9299089312553406,2.5332183837890625,0.1171875,0.234375
1671,1716803106.2472682,1716803106.397312,1716803106.352012,1716803106.3826492,1716803106.2483141,1716803106.3520079,1716803106.3826492,1716803106.39731,,,,,,,,,,0.8930680155754089,2.5332183837890625,0.1171875,0.234375
1672,1716803106.397412,1716803106.544281,1716803106.496327,1716803106.52952,1716803106.398344,1716803106.496324,1716803106.52952,1716803106.544279,,,,,,,,,,0.9097629189491272,2.5332183837890625,0.1171875,0.234375
1673,1716803106.544397,1716803106.680665,1716803106.6409311,1716803106.6680472,1716803106.545411,1716803106.640927,1716803106.668048,1716803106.680664,,,,,,,,,,0.7787421941757202,2.5332183837890625,0.1171875,0.234375
1674,1716803106.680764,1716803106.804739,1716803106.764406,1716803106.791119,1716803106.681659,1716803106.764402,1716803106.791119,1716803106.804738,,,,,,,,,,0.9189656972885132,2.5332183837890625,0.1171875,0.234375
1675,1716803106.804853,1716803106.977091,1716803106.9289339,1716803106.961813,1716803106.8060548,1716803106.92893,1716803106.961814,1716803106.9770901,,,,,,,,,,0.5857391357421875,2.5332183837890625,0.1171875,0.234375
1676,1716803106.977209,1716803107.150248,1716803107.103692,1716803107.136263,1716803106.978137,1716803107.103689,1716803107.136263,1716803107.1502469,,,,,,,,,,0.7362430691719055,2.5332183837890625,0.1171875,0.234375
1677,1716803107.150366,1716803107.2921479,1716803107.24486,1716803107.278958,1716803107.151297,1716803107.244857,1716803107.278958,1716803107.2921479,,,,,,,,,,1.2259072065353394,2.5332183837890625,0.1171875,0.234375
1678,1716803107.292216,1716803107.438785,1716803107.392416,1716803107.424591,1716803107.2932532,1716803107.392413,1716803107.424591,1716803107.438783,,,,,,,,,,1.176194190979004,2.5332183837890625,0.1171875,0.234375
1679,1716803107.438899,1716803107.578295,1716803107.5308568,1716803107.5618079,1716803107.4399202,1716803107.530854,1716803107.5618079,1716803107.578294,,,,,,,,,,1.1556131839752197,2.5332183837890625,0.1171875,0.234375
1680,1716803107.578402,1716803107.7317839,1716803107.684335,1716803107.7176719,1716803107.5792232,1716803107.6843321,1716803107.7176719,1716803107.731783,,,,,,,,,,0.8935458064079285,2.5332183837890625,0.1171875,0.234375
1681,1716803107.731852,1716803107.964988,1716803107.916229,1716803107.951645,1716803107.732977,1716803107.916224,1716803107.951645,1716803107.9649868,,,,,,,,,,1.1406528949737549,2.5332183837890625,0.1171875,0.234375
1682,1716803107.965069,1716803108.116456,1716803108.073189,1716803108.102766,1716803107.9665291,1716803108.073185,1716803108.102767,1716803108.1164548,,,,,,,,,,1.3157496452331543,2.5332183837890625,0.1171875,0.234375
1683,1716803108.116531,1716803108.256023,1716803108.2115798,1716803108.2431,1716803108.11786,1716803108.211576,1716803108.2431,1716803108.256023,,,,,,,,,,0.9810823202133179,2.5332183837890625,0.1171875,0.234375
1684,1716803108.256094,1716803108.385751,1716803108.343874,1716803108.3729951,1716803108.257018,1716803108.3438709,1716803108.372996,1716803108.38575,,,,,,,,,,0.7510286569595337,2.5332183837890625,0.1171875,0.234375
